game_date,home_team_abbr,away_team_abbr,source,line_type,home_ml,away_ml,home_spread
2021-02-11,BOS,TOR,kaggle_nba_betting,close,-145,125,-2.5
2021-02-12,CHA,MIN,kaggle_nba_betting,close,-140,120,-2.5
2021-02-12,WAS,NYK,kaggle_nba_betting,close,130,-150,3.0
2021-02-12,ATL,SAS,kaggle_nba_betting,close,-135,115,-2.5
2021-02-12,DAL,NOP,kaggle_nba_betting,close,-150,130,-3.0
2021-02-12,CHI,LAC,kaggle_nba_betting,close,250,-300,7.5
2021-02-12,UTA,MIL,kaggle_nba_betting,close,-140,120,-2.5
2021-02-12,DEN,OKC,kaggle_nba_betting,close,-1000,650,-11.5
2021-02-12,SAC,ORL,kaggle_nba_betting,close,-265,225,-6.5
2021-02-12,LAL,MEM,kaggle_nba_betting,close,-360,300,-8.5
2021-02-12,POR,CLE,kaggle_nba_betting,close,-185,165,-3.5
2021-02-12,BOS,DET,kaggle_nba_betting,close,-350,290,-7.0
2021-02-13,PHX,PHI,kaggle_nba_betting,close,-115,-105,-1.5
2021-02-13,ATL,IND,kaggle_nba_betting,close,-105,-115,1.5
2021-02-13,NYK,HOU,kaggle_nba_betting,close,100,-120,-0.0
2021-02-13,GSW,BKN,kaggle_nba_betting,close,140,-160,3.5
2021-02-13,UTA,MIA,kaggle_nba_betting,close,-280,240,-7.0
2021-02-14,DAL,POR,kaggle_nba_betting,close,-210,180,-5.5
2021-02-14,TOR,MIN,kaggle_nba_betting,close,-350,290,-7.5
2021-02-14,CHA,SAS,kaggle_nba_betting,close,150,-170,4.0
2021-02-14,OKC,MIL,kaggle_nba_betting,close,650,-1000,12.0
2021-02-14,DEN,LAL,kaggle_nba_betting,close,130,-150,3.0
2021-02-14,PHX,ORL,kaggle_nba_betting,close,-750,525,-11.5
2021-02-14,SAC,MEM,kaggle_nba_betting,close,-125,105,-1.5
2021-02-14,LAC,CLE,kaggle_nba_betting,close,-490,395,-8.5
2021-02-14,WAS,BOS,kaggle_nba_betting,close,240,-280,7.0
2021-02-14,DET,NOP,kaggle_nba_betting,close,190,-220,5.5
2021-02-15,IND,CHI,kaggle_nba_betting,close,-190,170,-4.5
2021-02-15,WAS,HOU,kaggle_nba_betting,close,-125,105,-2.0
2021-02-15,NYK,ATL,kaggle_nba_betting,close,105,-125,1.5
2021-02-15,UTA,PHI,kaggle_nba_betting,close,-380,320,-8.5
2021-02-15,LAC,MIA,kaggle_nba_betting,close,200,-240,6.5
2021-02-15,GSW,CLE,kaggle_nba_betting,close,-600,450,-11.0
2021-02-15,SAC,BKN,kaggle_nba_betting,close,170,-190,4.5
2021-02-16,BOS,DEN,kaggle_nba_betting,close,-130,110,-2.0
2021-02-16,MEM,NOP,kaggle_nba_betting,close,-105,-115,1.5
2021-02-16,MIL,TOR,kaggle_nba_betting,close,-250,210,-6.0
2021-02-16,MIN,LAL,kaggle_nba_betting,close,225,-265,6.0
2021-02-16,OKC,POR,kaggle_nba_betting,close,190,-220,5.5
2021-02-16,PHX,BKN,kaggle_nba_betting,close,-330,270,-8.0
2021-02-17,ORL,NYK,kaggle_nba_betting,close,140,-160,3.5
2021-02-17,WAS,DEN,kaggle_nba_betting,close,155,-175,4.5
2021-02-17,PHI,HOU,kaggle_nba_betting,close,-400,330,-8.0
2021-02-17,BOS,ATL,kaggle_nba_betting,close,-130,110,-2.0
2021-02-17,NOP,POR,kaggle_nba_betting,close,-170,150,-4.0
2021-02-17,MIN,IND,kaggle_nba_betting,close,175,-200,5.0
2021-02-17,GSW,MIA,kaggle_nba_betting,close,-105,-115,-1.5
2021-02-17,LAC,UTA,kaggle_nba_betting,close,220,-260,7.0
2021-02-17,CHI,DET,kaggle_nba_betting,close,-150,130,-3.0
2021-02-17,MEM,OKC,kaggle_nba_betting,close,-265,225,-7.0
2021-02-18,MIL,TOR,kaggle_nba_betting,close,-330,270,-7.5
2021-02-18,LAL,BKN,kaggle_nba_betting,close,-150,130,-3.0
2021-02-18,SAC,MIA,kaggle_nba_betting,close,-115,-105,-1.0
2021-02-19,ORL,GSW,kaggle_nba_betting,close,175,-200,5.0
2021-02-19,PHI,CHI,kaggle_nba_betting,close,-250,210,-6.0
2021-02-19,BOS,ATL,kaggle_nba_betting,close,-200,175,-5.0
2021-02-19,MEM,DET,kaggle_nba_betting,close,-190,170,-4.5
2021-02-19,MIL,OKC,kaggle_nba_betting,close,-600,450,-11.0
2021-02-19,NOP,PHX,kaggle_nba_betting,close,145,-165,3.5
2021-02-19,MIN,TOR,kaggle_nba_betting,close,135,-155,2.5
2021-02-19,LAC,UTA,kaggle_nba_betting,close,-110,-110,-1.0
2021-02-19,CLE,DEN,kaggle_nba_betting,close,375,-450,9.0
2021-02-20,CHA,GSW,kaggle_nba_betting,close,110,-130,2.0
2021-02-20,MEM,PHX,kaggle_nba_betting,close,220,-260,6.5
2021-02-20,CHI,SAC,kaggle_nba_betting,close,-105,-115,-0.0
2021-02-20,LAL,MIA,kaggle_nba_betting,close,-165,145,-3.5
2021-02-20,POR,WAS,kaggle_nba_betting,close,-175,155,-4.5
2021-02-21,NOP,BOS,kaggle_nba_betting,close,120,-140,2.5
2021-02-21,TOR,PHI,kaggle_nba_betting,close,130,-150,3.0
2021-02-21,ORL,DET,kaggle_nba_betting,close,-165,145,-3.0
2021-02-21,CLE,OKC,kaggle_nba_betting,close,130,-150,3.0
2021-02-21,NYK,MIN,kaggle_nba_betting,close,-155,135,-3.0
2021-02-21,ATL,DEN,kaggle_nba_betting,close,125,-145,2.5
2021-02-21,LAC,BKN,kaggle_nba_betting,close,-265,225,-6.5
2021-02-21,MIL,SAC,kaggle_nba_betting,close,-600,450,-10.0
2021-02-22,HOU,CHI,kaggle_nba_betting,close,-110,-110,1.0
2021-02-22,OKC,MIA,kaggle_nba_betting,close,240,-280,7.0
2021-02-22,DAL,MEM,kaggle_nba_betting,close,-185,165,-4.0
2021-02-22,PHX,POR,kaggle_nba_betting,close,-250,210,-6.5
2021-02-22,UTA,CHA,kaggle_nba_betting,close,-950,625,-12.5
2021-02-22,LAL,WAS,kaggle_nba_betting,close,-280,240,-7.0
2021-02-23,CLE,ATL,kaggle_nba_betting,close,270,-330,8.0
2021-02-23,ORL,DET,kaggle_nba_betting,close,-175,155,-4.5
2021-02-23,NYK,GSW,kaggle_nba_betting,close,150,-170,4.0
2021-02-23,DAL,BOS,kaggle_nba_betting,close,120,-140,2.5
2021-02-23,BKN,SAC,kaggle_nba_betting,close,-250,210,-5.5
2021-02-23,TOR,PHI,kaggle_nba_betting,close,125,-145,2.5
2021-02-23,MIL,MIN,kaggle_nba_betting,close,-700,500,-10.0
2021-02-23,DEN,POR,kaggle_nba_betting,close,-250,210,-6.0
2021-02-23,LAC,WAS,kaggle_nba_betting,close,-900,600,-11.5
2021-02-24,IND,GSW,kaggle_nba_betting,close,-135,115,-2.0
2021-02-24,MIA,TOR,kaggle_nba_betting,close,-120,100,-1.5
2021-02-24,CLE,HOU,kaggle_nba_betting,close,155,-175,5.5
2021-02-24,ATL,BOS,kaggle_nba_betting,close,105,-125,1.5
2021-02-24,OKC,SAS,kaggle_nba_betting,close,-110,-110,1.0
2021-02-24,CHI,MIN,kaggle_nba_betting,close,-180,160,-4.5
2021-02-24,NOP,DET,kaggle_nba_betting,close,-800,550,-11.5
2021-02-24,PHX,CHA,kaggle_nba_betting,close,-420,350,-9.5
2021-02-24,UTA,LAL,kaggle_nba_betting,close,-400,330,-9.0
2021-02-25,PHI,DAL,kaggle_nba_betting,close,-195,175,-4.5
2021-02-25,BKN,ORL,kaggle_nba_betting,close,-400,330,-8.5
2021-02-25,NYK,SAC,kaggle_nba_betting,close,-115,-105,-1.0
2021-02-25,MEM,LAC,kaggle_nba_betting,close,280,-340,8.0
2021-02-25,DEN,WAS,kaggle_nba_betting,close,-350,290,-8.0
2021-02-25,MIL,NOP,kaggle_nba_betting,close,-320,265,-7.5
2021-02-26,DET,SAC,kaggle_nba_betting,close,-105,-115,1.5
2021-02-26,BOS,IND,kaggle_nba_betting,close,-140,120,-2.5
2021-02-26,TOR,HOU,kaggle_nba_betting,close,-275,235,-6.5
2021-02-26,CHI,PHX,kaggle_nba_betting,close,210,-250,6.5
2021-02-26,MEM,LAC,kaggle_nba_betting,close,265,-320,7.5
2021-02-26,MIA,UTA,kaggle_nba_betting,close,210,-250,6.5
2021-02-26,OKC,ATL,kaggle_nba_betting,close,180,-210,5.5
2021-02-26,LAL,POR,kaggle_nba_betting,close,-190,170,-4.5
2021-02-26,GSW,CHA,kaggle_nba_betting,close,-260,220,-6.5
2021-02-27,PHI,CLE,kaggle_nba_betting,close,-700,500,-11.5
2021-02-27,SAS,NOP,kaggle_nba_betting,close,115,-135,2.0
2021-02-27,ORL,UTA,kaggle_nba_betting,close,400,-500,9.5
2021-02-27,WAS,MIN,kaggle_nba_betting,close,-170,150,-4.0
2021-02-27,NYK,IND,kaggle_nba_betting,close,-110,-110,-0.0
2021-02-27,OKC,DEN,kaggle_nba_betting,close,240,-280,6.5
2021-02-27,BKN,DAL,kaggle_nba_betting,close,-120,100,1.0
2021-02-28,MIL,LAC,kaggle_nba_betting,close,-125,105,-1.5
2021-02-28,DET,NYK,kaggle_nba_betting,close,-105,-115,1.5
2021-02-28,MIA,ATL,kaggle_nba_betting,close,-140,120,-2.5
2021-02-28,BOS,WAS,kaggle_nba_betting,close,-250,210,-6.5
2021-02-28,HOU,MEM,kaggle_nba_betting,close,150,-170,4.0
2021-02-28,LAL,GSW,kaggle_nba_betting,close,-145,125,-2.5
2021-02-28,MIN,PHX,kaggle_nba_betting,close,450,-600,10.5
2021-02-28,SAC,CHA,kaggle_nba_betting,close,-170,150,-3.5
2021-03-01,ORL,DAL,kaggle_nba_betting,close,235,-275,6.5
2021-03-01,PHI,IND,kaggle_nba_betting,close,-160,140,-3.5
2021-03-01,NOP,UTA,kaggle_nba_betting,close,240,-280,7.0
2021-03-01,HOU,CLE,kaggle_nba_betting,close,-150,130,-3.0
2021-03-01,CHI,DEN,kaggle_nba_betting,close,160,-180,4.5
2021-03-01,SAS,BKN,kaggle_nba_betting,close,150,-170,4.0
2021-03-01,POR,CHA,kaggle_nba_betting,close,-350,290,-8.0
2021-03-02,WAS,MEM,kaggle_nba_betting,close,-120,100,-1.0
2021-03-02,MIA,ATL,kaggle_nba_betting,close,-130,110,-2.0
2021-03-02,BOS,LAC,kaggle_nba_betting,close,180,-210,5.0
2021-03-02,MIL,DEN,kaggle_nba_betting,close,-330,270,-8.0
2021-03-02,SAS,NYK,kaggle_nba_betting,close,110,-130,2.0
2021-03-02,LAL,PHX,kaggle_nba_betting,close,100,-120,1.5
2021-03-03,ORL,ATL,kaggle_nba_betting,close,130,-150,3.0
2021-03-03,CLE,IND,kaggle_nba_betting,close,230,-270,7.0
2021-03-03,PHI,UTA,kaggle_nba_betting,close,135,-155,3.5
2021-03-03,HOU,BKN,kaggle_nba_betting,close,450,-600,10.5
2021-03-03,NOP,CHI,kaggle_nba_betting,close,-230,195,-6.0
2021-03-03,MIN,CHA,kaggle_nba_betting,close,115,-135,3.0
2021-03-03,DAL,OKC,kaggle_nba_betting,close,-200,175,-5.0
2021-03-03,SAC,LAL,kaggle_nba_betting,close,-185,165,-4.5
2021-03-03,POR,GSW,kaggle_nba_betting,close,-105,-115,1.0
2021-03-03,TOR,DET,kaggle_nba_betting,close,-330,270,-7.5
2021-03-04,BOS,TOR,kaggle_nba_betting,close,-365,305,-8.0
2021-03-04,WAS,LAC,kaggle_nba_betting,close,235,-275,6.5
2021-03-04,IND,DEN,kaggle_nba_betting,close,150,-170,3.5
2021-03-04,MEM,MIL,kaggle_nba_betting,close,200,-240,6.0
2021-03-04,SAS,OKC,kaggle_nba_betting,close,-270,230,-7.0
2021-03-04,NOP,MIA,kaggle_nba_betting,close,110,-130,1.5
2021-03-04,POR,SAC,kaggle_nba_betting,close,-180,160,-4.5
2021-03-04,NYK,DET,kaggle_nba_betting,close,-290,245,-7.5
2021-03-04,PHX,GSW,kaggle_nba_betting,close,-800,550,-12.5
2021-03-10,MEM,WAS,kaggle_nba_betting,close,-160,140,-3.0
2021-03-10,DAL,SAS,kaggle_nba_betting,close,-180,160,-4.5
2021-03-11,CHA,DET,kaggle_nba_betting,close,-190,170,-4.5
2021-03-11,BKN,BOS,kaggle_nba_betting,close,-140,120,-2.5
2021-03-11,TOR,ATL,kaggle_nba_betting,close,125,-145,3.0
2021-03-11,MIA,ORL,kaggle_nba_betting,close,-420,350,-9.0
2021-03-11,CHI,PHI,kaggle_nba_betting,close,-160,140,-3.5
2021-03-11,NOP,MIN,kaggle_nba_betting,close,-360,300,-8.0
2021-03-11,MIL,NYK,kaggle_nba_betting,close,-650,475,-11.0
2021-03-11,OKC,DAL,kaggle_nba_betting,close,115,-135,2.0
2021-03-11,LAC,GSW,kaggle_nba_betting,close,-280,240,-7.0
2021-03-11,SAC,HOU,kaggle_nba_betting,close,-210,180,-6.5
2021-03-11,POR,PHX,kaggle_nba_betting,close,160,-180,4.5
2021-03-12,NOP,CLE,kaggle_nba_betting,close,-280,240,-6.5
2021-03-12,WAS,PHI,kaggle_nba_betting,close,135,-155,3.0
2021-03-12,MEM,DEN,kaggle_nba_betting,close,130,-150,2.5
2021-03-12,SAS,ORL,kaggle_nba_betting,close,-320,265,-7.5
2021-03-12,CHI,MIA,kaggle_nba_betting,close,110,-130,2.0
2021-03-12,UTA,HOU,kaggle_nba_betting,close,-5000,1500,-19.0
2021-03-12,LAL,IND,kaggle_nba_betting,close,-190,170,-5.0
2021-03-13,OKC,NYK,kaggle_nba_betting,close,155,-175,4.5
2021-03-13,BKN,DET,kaggle_nba_betting,close,-700,500,-11.0
2021-03-13,WAS,MIL,kaggle_nba_betting,close,650,-1000,13.0
2021-03-13,CHA,TOR,kaggle_nba_betting,close,-140,120,-2.5
2021-03-13,ATL,SAC,kaggle_nba_betting,close,-190,170,-4.0
2021-03-13,MIN,POR,kaggle_nba_betting,close,180,-210,5.0
2021-03-13,DEN,DAL,kaggle_nba_betting,close,-130,110,-1.0
2021-03-13,PHX,IND,kaggle_nba_betting,close,-300,250,-7.0
2021-03-14,OKC,MEM,kaggle_nba_betting,close,340,-410,9.5
2021-03-14,GSW,UTA,kaggle_nba_betting,close,260,-310,7.5
2021-03-14,PHI,SAS,kaggle_nba_betting,close,-210,180,-5.0
2021-03-14,ORL,MIA,kaggle_nba_betting,close,250,-300,8.0
2021-03-14,ATL,CLE,kaggle_nba_betting,close,-220,190,-5.5
2021-03-14,HOU,BOS,kaggle_nba_betting,close,500,-700,11.0
2021-03-14,MIN,POR,kaggle_nba_betting,close,165,-185,5.0
2021-03-14,CHI,TOR,kaggle_nba_betting,close,-170,150,-3.5
2021-03-14,NOP,LAC,kaggle_nba_betting,close,210,-250,6.0
2021-03-15,WAS,MIL,kaggle_nba_betting,close,290,-350,8.5
2021-03-15,CHA,SAC,kaggle_nba_betting,close,-160,140,-3.0
2021-03-15,BKN,NYK,kaggle_nba_betting,close,-350,290,-8.5
2021-03-15,DET,SAS,kaggle_nba_betting,close,100,-120,1.5
2021-03-15,DEN,IND,kaggle_nba_betting,close,-185,165,-4.0
2021-03-15,DAL,LAC,kaggle_nba_betting,close,105,-125,1.5
2021-03-15,PHX,MEM,kaggle_nba_betting,close,-310,260,-7.5
2021-03-15,GSW,LAL,kaggle_nba_betting,close,115,-135,1.5
2021-03-16,BOS,UTA,kaggle_nba_betting,close,140,-160,3.5
2021-03-16,CHI,OKC,kaggle_nba_betting,close,-280,240,-7.0
2021-03-16,HOU,ATL,kaggle_nba_betting,close,320,-380,8.5
2021-03-16,MIA,CLE,kaggle_nba_betting,close,-600,450,-11.0
2021-03-16,PHI,NYK,kaggle_nba_betting,close,-300,250,-7.0
2021-03-16,POR,NOP,kaggle_nba_betting,close,-130,110,-1.5
2021-03-16,LAL,MIN,kaggle_nba_betting,close,-350,290,-7.5
2021-03-17,PHI,MIL,kaggle_nba_betting,close,200,-240,6.0
2021-03-17,IND,BKN,kaggle_nba_betting,close,-120,100,-2.0
2021-03-17,DET,TOR,kaggle_nba_betting,close,210,-250,6.5
2021-03-17,WAS,SAC,kaggle_nba_betting,close,-115,-105,-1.0
2021-03-17,HOU,GSW,kaggle_nba_betting,close,500,-700,11.0
2021-03-17,CLE,BOS,kaggle_nba_betting,close,280,-340,7.5
2021-03-17,CHI,SAS,kaggle_nba_betting,close,-125,105,-1.5
2021-03-17,MEM,MIA,kaggle_nba_betting,close,100,-120,1.0
2021-03-17,DEN,CHA,kaggle_nba_betting,close,-260,220,-6.5
2021-03-17,DAL,LAC,kaggle_nba_betting,close,120,-140,2.5
2021-03-18,WAS,UTA,kaggle_nba_betting,close,500,-700,10.5
2021-03-18,NYK,ORL,kaggle_nba_betting,close,-210,180,-5.0
2021-03-18,ATL,OKC,kaggle_nba_betting,close,-320,265,-8.0
2021-03-18,PHX,MIN,kaggle_nba_betting,close,-650,475,-11.0
2021-03-18,POR,NOP,kaggle_nba_betting,close,-125,105,-1.5
2021-03-18,LAL,CHA,kaggle_nba_betting,close,-300,250,-7.0
2021-03-19,CLE,SAS,kaggle_nba_betting,close,175,-200,5.0
2021-03-19,BOS,SAC,kaggle_nba_betting,close,-280,240,-7.0
2021-03-19,MEM,GSW,kaggle_nba_betting,close,-270,230,-6.5
2021-03-19,HOU,DET,kaggle_nba_betting,close,-130,110,-2.0
2021-03-19,TOR,UTA,kaggle_nba_betting,close,165,-185,4.5
2021-03-19,ORL,BKN,kaggle_nba_betting,close,475,-650,10.5
2021-03-19,MIA,IND,kaggle_nba_betting,close,-180,160,-4.0
2021-03-19,DEN,CHI,kaggle_nba_betting,close,-290,245,-7.0
2021-03-19,POR,DAL,kaggle_nba_betting,close,145,-165,2.5
2021-03-19,PHX,MIN,kaggle_nba_betting,close,-750,525,-10.5
2021-03-20,LAL,ATL,kaggle_nba_betting,close,-175,155,-3.0
2021-03-20,PHI,SAC,kaggle_nba_betting,close,-220,190,-3.5
2021-03-20,MEM,GSW,kaggle_nba_betting,close,-265,225,-6.5
2021-03-20,MIL,SAS,kaggle_nba_betting,close,-800,550,-11.5
2021-03-20,LAC,CHA,kaggle_nba_betting,close,-500,400,-9.5
2021-03-21,MIA,IND,kaggle_nba_betting,close,-160,140,-3.5
2021-03-21,HOU,OKC,kaggle_nba_betting,close,-200,175,-5.0
2021-03-21,DEN,NOP,kaggle_nba_betting,close,-260,220,-6.5
2021-03-21,BOS,ORL,kaggle_nba_betting,close,-370,310,-9.0
2021-03-21,BKN,WAS,kaggle_nba_betting,close,-380,320,-9.0
2021-03-21,DET,CHI,kaggle_nba_betting,close,130,-150,3.5
2021-03-21,CLE,TOR,kaggle_nba_betting,close,250,-300,7.0
2021-03-21,NYK,PHI,kaggle_nba_betting,close,105,-125,1.0
2021-03-21,PHX,LAL,kaggle_nba_betting,close,-550,425,-10.0
2021-03-21,POR,DAL,kaggle_nba_betting,close,110,-130,2.0
2021-03-22,CLE,SAC,kaggle_nba_betting,close,160,-180,4.5
2021-03-22,MIN,OKC,kaggle_nba_betting,close,-190,170,-5.0
2021-03-22,SAS,CHA,kaggle_nba_betting,close,-220,190,-5.0
2021-03-22,MEM,BOS,kaggle_nba_betting,close,-185,165,-4.5
2021-03-22,MIL,IND,kaggle_nba_betting,close,-270,230,-6.5
2021-03-22,HOU,TOR,kaggle_nba_betting,close,320,-380,8.5
2021-03-22,CHI,UTA,kaggle_nba_betting,close,400,-500,9.5
2021-03-22,LAC,ATL,kaggle_nba_betting,close,-260,220,-6.5
2021-03-23,ORL,DEN,kaggle_nba_betting,close,290,-350,7.5
2021-03-23,NOP,LAL,kaggle_nba_betting,close,-250,210,-5.5
2021-03-23,NYK,WAS,kaggle_nba_betting,close,-150,130,-3.0
2021-03-23,MIA,PHX,kaggle_nba_betting,close,110,-130,2.0
2021-03-23,GSW,PHI,kaggle_nba_betting,close,160,-180,4.0
2021-03-23,POR,BKN,kaggle_nba_betting,close,-140,120,-2.5
2021-03-24,IND,DET,kaggle_nba_betting,close,-300,250,-7.5
2021-03-24,TOR,DEN,kaggle_nba_betting,close,105,-125,1.5
2021-03-24,MIL,BOS,kaggle_nba_betting,close,-290,245,-7.0
2021-03-24,ORL,PHX,kaggle_nba_betting,close,375,-450,9.0
2021-03-24,MIN,DAL,kaggle_nba_betting,close,290,-350,8.0
2021-03-24,CHI,CLE,kaggle_nba_betting,close,-320,265,-7.0
2021-03-24,HOU,CHA,kaggle_nba_betting,close,160,-180,3.5
2021-03-24,OKC,MEM,kaggle_nba_betting,close,245,-290,7.0
2021-03-24,SAS,LAC,kaggle_nba_betting,close,200,-240,6.0
2021-03-24,SAC,ATL,kaggle_nba_betting,close,130,-150,3.0
2021-03-24,UTA,BKN,kaggle_nba_betting,close,-1100,700,-13.0
2021-03-25,MIA,POR,kaggle_nba_betting,close,125,-145,2.5
2021-03-25,NYK,WAS,kaggle_nba_betting,close,-140,120,-2.5
2021-03-25,SAS,LAC,kaggle_nba_betting,close,100,-120,1.0
2021-03-25,SAC,GSW,kaggle_nba_betting,close,-185,165,-4.5
2021-03-25,LAL,PHI,kaggle_nba_betting,close,200,-240,6.0
2021-03-26,DET,BKN,kaggle_nba_betting,close,245,-290,6.5
2021-03-26,MIL,BOS,kaggle_nba_betting,close,-240,200,-6.0
2021-03-26,TOR,PHX,kaggle_nba_betting,close,150,-170,3.5
2021-03-26,NOP,DEN,kaggle_nba_betting,close,120,-140,2.5
2021-03-26,MIN,HOU,kaggle_nba_betting,close,-170,150,-4.0
2021-03-26,ORL,POR,kaggle_nba_betting,close,425,-550,9.5
2021-03-26,CHA,MIA,kaggle_nba_betting,close,145,-165,2.0
2021-03-26,DAL,IND,kaggle_nba_betting,close,105,-125,1.5
2021-03-26,UTA,MEM,kaggle_nba_betting,close,-500,400,-10.0
2021-03-26,GSW,ATL,kaggle_nba_betting,close,225,-265,7.0
2021-03-26,LAL,CLE,kaggle_nba_betting,close,-185,165,-4.0
2021-03-27,WAS,DET,kaggle_nba_betting,close,-210,180,-5.5
2021-03-27,MIN,HOU,kaggle_nba_betting,close,-175,155,-4.5
2021-03-27,MIL,NYK,kaggle_nba_betting,close,115,-135,2.5
2021-03-27,SAS,CHI,kaggle_nba_betting,close,-120,100,-1.0
2021-03-27,NOP,DAL,kaggle_nba_betting,close,-190,170,-5.5
2021-03-27,OKC,BOS,kaggle_nba_betting,close,215,-255,6.0
2021-03-27,UTA,MEM,kaggle_nba_betting,close,-420,350,-9.0
2021-03-27,SAC,CLE,kaggle_nba_betting,close,-390,325,-9.0
2021-03-27,LAC,PHI,kaggle_nba_betting,close,-225,195,-5.5
2021-03-28,CHA,PHX,kaggle_nba_betting,close,210,-250,7.0
2021-03-28,TOR,POR,kaggle_nba_betting,close,115,-135,2.5
2021-03-28,DEN,ATL,kaggle_nba_betting,close,-200,175,-5.0
2021-03-28,LAL,ORL,kaggle_nba_betting,close,-280,240,-7.0
2021-03-29,WAS,IND,kaggle_nba_betting,close,240,-280,7.0
2021-03-29,BKN,MIN,kaggle_nba_betting,close,-700,500,-10.5
2021-03-29,NYK,MIA,kaggle_nba_betting,close,140,-160,3.5
2021-03-29,BOS,NOP,kaggle_nba_betting,close,-150,130,-3.0
2021-03-29,HOU,MEM,kaggle_nba_betting,close,310,-370,8.0
2021-03-29,OKC,DAL,kaggle_nba_betting,close,500,-700,11.5
2021-03-29,DET,TOR,kaggle_nba_betting,close,180,-210,5.5
2021-03-29,SAS,SAC,kaggle_nba_betting,close,-140,120,-2.5
2021-03-29,UTA,CLE,kaggle_nba_betting,close,-2500,1100,-16.5
2021-03-29,GSW,CHI,kaggle_nba_betting,close,-125,105,-2.0
2021-03-29,LAC,MIL,kaggle_nba_betting,close,120,-140,2.5
2021-03-30,WAS,CHA,kaggle_nba_betting,close,160,-180,4.5
2021-03-30,DEN,PHI,kaggle_nba_betting,close,-220,190,-5.0
2021-03-30,PHX,ATL,kaggle_nba_betting,close,-220,190,-5.5
2021-03-30,LAC,ORL,kaggle_nba_betting,close,-700,500,-11.0
2021-03-31,IND,MIA,kaggle_nba_betting,close,105,-125,1.5
2021-03-31,DET,POR,kaggle_nba_betting,close,260,-310,7.5
2021-03-31,BKN,HOU,kaggle_nba_betting,close,-1100,700,-12.5
2021-03-31,BOS,DAL,kaggle_nba_betting,close,-120,100,-1.0
2021-03-31,MEM,UTA,kaggle_nba_betting,close,195,-230,6.0
2021-03-31,MIN,NYK,kaggle_nba_betting,close,135,-155,3.0
2021-03-31,OKC,TOR,kaggle_nba_betting,close,275,-335,7.5
2021-03-31,SAS,SAC,kaggle_nba_betting,close,-140,120,-2.5
2021-03-31,LAL,MIL,kaggle_nba_betting,close,320,-380,8.5
2021-03-31,PHX,CHI,kaggle_nba_betting,close,-380,320,-8.5
2021-04-01,CLE,PHI,kaggle_nba_betting,close,400,-500,9.5
2021-04-01,DET,WAS,kaggle_nba_betting,close,-105,-115,-1.0
2021-04-01,BKN,CHA,kaggle_nba_betting,close,-140,120,-2.5
2021-04-01,MIA,GSW,kaggle_nba_betting,close,-150,130,-3.0
2021-04-01,NOP,ORL,kaggle_nba_betting,close,-210,180,-5.0
2021-04-01,SAS,ATL,kaggle_nba_betting,close,-115,-105,-1.0
2021-04-01,LAC,DEN,kaggle_nba_betting,close,-130,110,-2.0
2021-04-02,TOR,GSW,kaggle_nba_betting,close,-200,175,-5.5
2021-04-02,BOS,HOU,kaggle_nba_betting,close,-850,575,-12.0
2021-04-02,NYK,DAL,kaggle_nba_betting,close,175,-200,5.0
2021-04-02,IND,CHA,kaggle_nba_betting,close,-190,170,-5.0
2021-04-02,MEM,MIN,kaggle_nba_betting,close,-255,215,-6.5
2021-04-02,NOP,ATL,kaggle_nba_betting,close,100,-120,1.5
2021-04-02,UTA,CHI,kaggle_nba_betting,close,-750,525,-11.0
2021-04-02,PHX,OKC,kaggle_nba_betting,close,-1450,825,-14.0
2021-04-02,POR,MIL,kaggle_nba_betting,close,130,-150,3.0
2021-04-02,SAC,LAL,kaggle_nba_betting,close,-190,170,-4.5
2021-04-03,WAS,DAL,kaggle_nba_betting,close,190,-220,6.0
2021-04-03,MIA,CLE,kaggle_nba_betting,close,-1000,650,-12.0
2021-04-03,PHI,MIN,kaggle_nba_betting,close,-1200,750,-14.0
2021-04-03,DET,NYK,kaggle_nba_betting,close,125,-145,2.5
2021-04-03,SAS,IND,kaggle_nba_betting,close,-260,220,-7.0
2021-04-03,UTA,ORL,kaggle_nba_betting,close,-1700,925,-15.5
2021-04-03,SAC,MIL,kaggle_nba_betting,close,125,-145,3.0
2021-04-03,POR,OKC,kaggle_nba_betting,close,-900,600,-13.0
2021-04-04,CHI,BKN,kaggle_nba_betting,close,120,-140,2.5
2021-04-04,LAC,LAL,kaggle_nba_betting,close,-600,450,-11.0
2021-04-04,BOS,CHA,kaggle_nba_betting,close,-420,350,-9.0
2021-04-04,PHI,MEM,kaggle_nba_betting,close,-160,140,-3.5
2021-04-04,ATL,GSW,kaggle_nba_betting,close,-120,100,-1.5
2021-04-04,HOU,NOP,kaggle_nba_betting,close,135,-155,2.5
2021-04-04,DEN,ORL,kaggle_nba_betting,close,-2000,1000,-17.5
2021-04-05,OKC,DET,kaggle_nba_betting,close,130,-150,3.0
2021-04-05,TOR,WAS,kaggle_nba_betting,close,-220,190,-5.5
2021-04-05,BKN,NYK,kaggle_nba_betting,close,-240,200,-6.0
2021-04-05,MIN,SAC,kaggle_nba_betting,close,145,-165,3.5
2021-04-05,DAL,UTA,kaggle_nba_betting,close,190,-220,5.5
2021-04-05,SAS,CLE,kaggle_nba_betting,close,-350,290,-8.0
2021-04-05,HOU,PHX,kaggle_nba_betting,close,750,-1200,14.0
